"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Egypt, Arab Rep.","EGY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","575.627816051793","560.09244203582","560.197168973292","567.643027729985","535.527088500906","557.752927274638","578.994921620111","589.73786141318","615.903471310701","614.403838049743","569.881356092312","634.095104088458","636.526193894253","647.53985335306","692.141360028845","778.769640304157","806.402489163819","844.384421346476","859.150259001023","862.435116243687","838.166707475228","860.053119855617","866.240866672303","825.189960336054","832.772090858109","810.817127279737","872.581407763809","897.218073562482","870.813573488394","844.783013447093","805.259456646637","857.821938469275","902.48842991302","928.39494742708","",
"Euro area","EMU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3494.76052634961","3531.01523178558","3442.26892269615","3409.68122869537","3393.75111018761","3495.31027741497","3602.21668540406","3591.0911664389","3645.77131759726","3634.37324593404","3668.05008203938","3753.11801261208","3737.27049855719","3805.45107234976","3838.51072744992","3830.76203447148","3825.96668055615","3744.72423061683","3718.26498485013","3497.60303299689","3614.34111200805","3487.54301856318","3445.54958698502","3410.91663276807","3269.30548506514","3311.38867059749","3311.4342649246","3343.85875752965","3280.87151560212","3223.6339809124","2978.61449640543","3147.59414387948","2945.12300052697","2806.74106122297","",
"Eritrea","ERI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","487.810505107134","496.324286728029","496.469608395975","492.68886637698","492.09707586343","483.954445898394","310.659081046161","317.384681009183","315.395535029609","322.668541220259","299.832707809687","330.949471726041","268.667667611852","264.190146723474","245.383387133755","244.433724354807","239.25916399818","244.677921933455","248.894956494924","258.760972689353","262.063036384126","260.936166552643","265.941391175018","271.621174865657","277.263825443909","278.046653683449","282.970999568768","285.072046929144","284.944148661073","286.998662898016","289.547794683649","","",
"Spain","ESP","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2317.97017574877","2398.21804948706","2430.88437246788","2319.50158512719","2435.94127282847","2537.01654979213","2489.29122824676","2634.70993203434","2756.25615027943","2878.01236592727","2991.49306471374","3048.84384472463","3095.99686843763","3145.4023925367","3226.28942874321","3239.54436471806","3190.72627710892","3168.95970956596","3015.00798974738","2749.85548907362","2735.18257337486","2684.34318918947","2677.18038552382","2506.25540520067","2458.57177736167","2552.40125248088","2563.00704379932","2690.49733287835","2666.26079715432","2573.90442450746","2303.51311623486","2422.46704705393","2408.92811488939","2293.70814634203","",
"Estonia","EST","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6818.48447304429","6339.72373091907","4195.77321216626","3639.5461674343","4108.50204498328","3917.02322755288","4153.07801709925","4070.39889054806","3790.51957857562","3543.4730567446","3377.645508595","3589.37747318315","3375.56515275032","3680.05850823958","3952.3382123667","4015.42832630309","4006.73962643142","4690.13970340714","4142.50947696917","3360.6644887123","4419.42268300424","4311.6949178562","3984.06344804238","4435.56686367547","4226.20121103955","3695.11919135189","4579.42111654538","4444.84667060588","4282.71513259126","3661.49925395092","3368.23730668515","3427.29968051085","3559.04893160478","3089.39333905852","",
"Ethiopia","ETH","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","368.247986717548","366.903730823917","360.759293316477","362.729069533154","363.832192837619","364.887007146337","365.417427056509","364.138774400544","364.193348754706","363.234894582195","363.603550531224","366.971780860921","366.758089028477","367.63116772625","367.777166433932","365.389330954915","366.046138985671","367.675946638422","368.664919304241","368.511855785931","368.354746710272","371.365873516346","371.835988806056","376.060890534794","380.177588735816","380.062892430497","383.623509864643","382.08010457893","384.725728343228","386.237241195762","380.656754967252","373.902183810576","377.921752731092","","",
"European Union","EUU","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3426.49409240211","3404.54064485331","3301.4790566914","3284.30909377452","3256.61116988443","3358.30331649555","3465.23602990044","3435.4220004299","3448.52792151766","3408.71030576992","3426.83308666772","3513.05434688124","3509.85008081957","3580.34477017976","3610.4237630397","3610.55848940846","3625.76732649016","3560.87699096301","3539.98406145018","3325.85401389365","3455.72012945554","3352.9544484885","3305.80724919781","3267.65397107209","3143.88823335219","3176.28838380569","3193.84744220649","3244.3990547838","3209.90930196045","3149.89746458067","2933.9871843456","3109.89331024934","2922.75771263617","2780.2009151871","",
"Fragile and conflict affected situations","FCS","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1018.82598500498","1005.62107324461","941.437547370529","875.58466484878","821.147356950602","798.578276098248","768.869327222345","765.038199411664","727.975611889691","716.231381925399","704.2730991504","699.461432387711","715.109951651093","705.606760050828","693.853455946867","699.1123799848","677.112789233259","666.303900251739","660.453196954025","618.706137198013","676.152008370705","658.753579902504","640.498601038809","637.266240878696","611.533221065676","569.339496775734","560.782818228885","557.905319488635","540.996219877218","542.938345185775","499.198744560237","525.477032895564","498.689646479432","","",
"Finland","FIN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5691.62343795639","5742.82671829269","5381.02847300418","5617.27677077652","5972.65301332318","5662.00742267697","6070.34663389252","6277.08095861145","6319.46583521513","6284.09468261203","6257.21912070832","6405.85272256556","6722.82613567459","7072.1791412038","7128.99567069435","6555.77647291287","7106.70978937984","6968.91134494832","6654.45363101075","6255.05051638905","6812.6019950935","6522.93869318769","6265.77228948066","6138.31405576065","6246.04153603753","5921.59681653244","6120.63301519281","6070.15750826277","6165.44402350648","6024.65366583164","5739.2544528356","5996.8929932427","5683.95102157914","5866.65173975112","",
"Fiji","FJI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","369.58526656632","","","","","","","","","","","","","","761.694759402813","655.047320935788","627.8324058111","583.628117509735","","","","","","","","","","","","","","","","","",
"France","FRA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3840.29284408953","4038.65106657847","3949.27198438536","3997.18558148783","3831.06683360221","3975.88904728611","4186.80246709718","4043.67394488538","4146.55454542881","4117.93049493822","4130.17270058081","4240.43326978854","4220.32024855816","4296.5464931216","4327.20397302417","4313.6963002429","4214.29234630039","4142.17819118209","4137.71989985562","3938.38637955439","4040.43918739374","3951.00450412595","3929.20601557226","3925.86545930191","3755.83244171123","3799.19260526718","3718.17053401513","3705.41111644137","3669.37065950443","3605.53190025511","3228.48915727036","3469.83398574773","3100.1897815932","3136.12237461475","",
"Faroe Islands","FRO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gabon","GAB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.08359172965","1207.03874856033","1256.01226770013","1294.00384259768","1117.36470549403","1194.21566119698","1212.43813569091","1196.8182090102","1241.26399218341","1177.82369057002","1153.06155311667","1205.62017172291","1417.03968600606","1621.16641537009","1829.65618455084","2074.20458463989","2263.43017323991","2419.6346592973","2578.18479820338","2728.50138573496","2957.4674143756","2295.78142116486","1955.40804605842","2771.53824040148","2602.65376634085","2550.96047927478","2489.24179859903","2263.59335681829","2294.91220106774","2205.67182377894","2140.11585242125","2101.49682483071","2096.2456480631","","",
"United Kingdom","GBR","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3597.3010525851","3707.89443811568","3684.81144729003","3713.443124142","3733.80487842151","3729.55293237334","3880.31355582242","3760.81073205794","3787.50885825831","3784.31837908023","3786.40281086309","3785.6601241847","3716.62337347063","3764.06191688174","3697.50381825103","3689.55051742336","3601.05090812166","3443.58715993443","3370.1581117517","3144.00201324492","3235.05383786127","2973.83120573757","3028.77223348044","2962.29760006424","2767.96188412765","2774.79682774608","2696.97999020896","2658.99577329303","2632.15067210726","2515.97344619501","2317.4085386833","2377.26368887082","2254.36941582721","2127.6084341819","",
"Georgia","GEO","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2585.81272484196","2079.27159733069","1776.99680781127","1548.52250758043","968.80714712397","799.90460076894","834.097042101285","755.882765182464","716.288859651759","669.381104463705","703.790688330461","640.36762423724","639.469430603328","684.636577306364","708.052613597414","727.945648077707","781.34402083108","865.688124609239","780.788490925027","811.604883767971","824.605083052625","943.642090063012","993.847722414941","1118.86616651538","1193.781897604","1259.15997860484","1300.49894445527","1312.78610346067","1301.87728809329","1371.17934672286","1327.38644455455","1425.96785615054","1543.58379982411","1530.06712122186","",
"Ghana","GHA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","343.736504631431","346.842908215595","350.413755045689","358.208685416489","363.878561541399","371.979573023255","375.516649147209","383.784688131443","395.747512800287","401.340038042534","322.127334642966","313.165728366048","303.745365125789","281.217826361178","270.192103863779","261.893368449293","275.072843065691","264.071017059123","275.17472403187","274.01988137685","296.099589771501","303.487492260089","329.325111415578","323.671149524462","321.354700935333","329.310413380585","327.900376302991","321.689981223707","350.473174277428","354.248843433875","367.161102921615","361.944978890071","359.179379052306","","",
"Gibraltar","GIB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2115.3667829987","2813.0857331992","3414.11539118556","3425.19309459902","3924.79251552807","3829.97949444687","3886.77445925277","4019.73262325013","4227.52917936705","4401.38166434396","4613.31422552377","4697.98487780164","4773.31348870741","4768.63933812775","5086.34044184976","5143.33995412235","5304.09958990312","5195.45146733217","5220.16464960047","5548.24845035493","5535.46461653978","5303.4954304843","5366.18399616438","5613.1402126548","5915.64502450763","6357.37503902618","6576.81314975242","6890.92556192057","7190.5950344648","7476.80384692666","6822.75357269776","6723.81850183662","6522.23499259331","","",
"Guinea","GIN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Gambia, The","GMB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","58.5870250764201","","","","","","","","","","","","","","66.6127185884025","64.7856046386493","66.4616460917346","75.3210773292618","","","","","","","","","","","","","","","","","",
"Guinea-Bissau","GNB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","76.6529652274027","","","","","","","","","","","","","","63.7243315058282","62.9711526978072","63.5906233506182","65.4727199297581","","","","","","","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","280.053730785481","271.834315537101","261.679745781367","258.032501247882","252.114582471287","246.344951358607","255.349223595514","277.798468827221","288.860727954079","297.691966348771","342.94581014711","346.083765897848","450.928237072084","453.514851450604","1539.1056670147","1455.03413482451","1362.7589016065","1453.90111971209","1403.26066049911","1375.88349844257","1352.16483458066","1451.36432822459","1434.92228201116","1674.89731821487","1480.61701335792","1329.54186375437","1510.32394648061","1291.24482554605","1409.34005936781","1273.74315217578","1121.3790829434","1300.88396062046","1283.9351679017","","",
"Greece","GRC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2102.69488021793","2094.63547017199","2129.91226887459","2090.7776810471","2138.26711244512","2147.14873218934","2206.11405582656","2284.8871389477","2392.93510906742","2393.20228327082","2512.02003858494","2583.56128087388","2603.6056227148","2672.75982215817","2717.47100440097","2758.67496021751","2748.70086926019","2737.50471822283","2749.77926334315","2654.84323438585","2487.52918925294","2413.16129816794","2408.75576544664","2133.12835852595","2128.79231677777","2148.04707916151","2109.41656684289","2148.0515638287","2089.36044213673","2058.5433840771","1839.48818892263","1924.00171997177","1957.79872050503","1874.9562305559","",
"Grenada","GRD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424.926688476045","","","","","","","","","","","","","","676.893242958938","719.922722219184","735.461025105552","732.885760301117","","","","","","","","","","","","","","","","","",
"Greenland","GRL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","488.840526784134","489.32506074394","502.681068259635","487.931596645511","500.751009723185","516.44742102637","517.245036950191","527.538464213906","559.049507337427","600.767330241403","615.959274265347","617.59711543474","691.770542221836","690.150548663056","695.803562778047","696.528906315535","686.763346928881","720.41253856336","686.736367338845","721.327289373788","714.074532356674","714.303324282615","734.084473337375","738.982674301733","756.287525577607","787.263517462421","833.55203066865","817.676720672477","833.831068721414","851.576981433866","823.751784803862","924.210448799794","887.8389253262","","",
"Guam","GUM","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","509.519852139102","","","","","","","","","","","","","","628.2642854707","650.533437418683","658.791039387799","660.623284856797","","","","","","","","","","","","","","","","","",
"High income","HIC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4709.14509079031","4712.12981055515","4660.77477125317","4658.60886805851","4626.35030229247","4670.88195459298","4764.35679873262","4746.69725202187","4730.76200405582","4794.1999436024","4879.53248345703","4868.02880129051","4884.79790758695","4940.49981595089","4997.9818809832","4999.5550782261","5006.4692363339","5005.35661329929","4946.19269966601","4710.89202257935","4877.45977042931","4793.1317818759","4745.28268352311","4734.73216154537","4692.5063405312","4665.07983411652","4659.8301337906","4675.67372964314","4720.79726408101","4650.53362253798","4374.04499434198","4616.87110840832","4552.18488980022","4139.2925724271","",
"Hong Kong SAR, China","HKG","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1643.83924591339","1703.23035254986","1994.28603038223","1817.02187880225","1856.80780329279","1781.19266302718","1697.25887154868","1588.71002046421","2006.21136133719","2391.77782698951","2121.26333389026","2078.72020108504","1934.25829611026","2027.39386284231","1823.00666629868","1864.70663999897","1899.44680195877","2045.97032642374","1985.30653602798","2043.27170232303","1922.62411959812","2037.95845611292","1944.99681879757","1907.46340816256","1904.11999210825","2030.16882885741","2081.70251975178","1868.11658156736","1916.57759637005","1876.91855569536","1655.13405911583","1671.63130147382","1566.39613487602","","",
"Honduras","HND","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","477.827221914214","468.532678842673","474.956821287762","471.843222153003","476.121360771182","492.057826073647","480.292741769501","510.173822449021","533.431598723603","470.24981885708","456.244812117242","478.946954835196","488.702609745866","517.349761686349","546.865600910087","529.297368453255","563.815954585841","589.594179013274","585.573728824361","565.847197127184","561.818507536758","607.415805872968","611.212692944522","613.620494738777","604.093043217727","659.394073401803","616.39140542774","537.592382183152","565.077916293092","583.591911432311","544.573855679284","569.966470568883","573.344445082903","593.629550840537","",
"Heavily indebted poor countries (HIPC)","HPC","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","366.831927819985","363.852471457284","360.766398258851","357.896202907375","363.903314753579","369.873540714087","372.030535380336","375.693886215396","365.645788936286","368.067174967253","352.438705088556","353.826100167406","358.119442230013","356.860187659596","360.685332326003","361.146209912792","363.341715875629","357.030085723399","359.503966699138","362.652859595112","360.826575844498","372.298209581603","380.234814328636","389.940392315486","391.524698329173","392.044750068991","392.011720656837","387.139623860052","387.483220146225","388.902391742687","388.246103651277","398.512148598139","400.784696544082","","",
"Croatia","HRV","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1983.33813559291","1722.21906242149","1613.31787517833","1637.31593715078","1576.32857698638","1636.96263245329","1798.12487711752","1849.47934080476","1860.80285870134","1934.78219488023","1882.60707106679","2033.21443990495","2081.90027621886","2229.34173996566","2228.32579300293","2260.50892445087","2247.14619166641","2335.40182770311","2276.1355193129","2199.79195573117","2181.04401120231","2137.20950653716","2020.48417283556","1990.54136695236","1909.83580091578","2018.54259233172","2057.18869470229","2159.96952184034","2127.63878608554","2173.19836034448","2104.84530641676","2212.49721053261","2154.95483266747","2237.23369863861","",
"Haiti","HTI","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","350.872503169981","344.356411612688","337.386344129717","329.492814275813","305.947859484713","337.982653296812","343.60087143121","358.203555574834","353.489788716491","355.305165378087","367.668711281342","354.939290686259","361.247287034171","356.879162298398","357.794531363988","363.221446517241","367.726653817866","369.82614447503","368.507033755957","377.427344980307","388.995522336097","402.476697495403","408.922012927348","415.229471165857","400.493565620537","400.138818358845","408.56544100745","410.595545177212","419.506914918994","409.8045053234","398.394138508433","406.126296523889","377.526060418635","","",
"Hungary","HUN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2774.66774826857","2643.10681200843","2423.38957698369","2481.57741262502","2405.83433383392","2503.25869655795","2573.19416215561","2527.50156325078","2502.42675477679","2490.94017859145","2448.35399628198","2512.91908128888","2520.39755573852","2580.49625909654","2579.6047628527","2781.00595449852","2760.46242793694","2709.84388699596","2676.90840527171","2548.81278026798","2651.34338122621","2600.71787062735","2490.18578889625","2420.16949827793","2423.51498608604","2571.15090547951","2613.09354239281","2737.45332524366","2738.8272901507","2749.24131881139","2713.17923384455","2850.7057950255","2672.86765529203","2515.37052947518","",
"IBRD only","IBD","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1061.93696307618","1040.54191451175","1006.67660046669","995.672958720745","970.865012544746","988.483871565367","991.817651240235","987.143941415028","973.089413106137","982.011145815848","986.636770330863","992.879938763478","1016.60872680136","1073.230241303","1139.20935506176","1188.10351364712","1241.49411690316","1288.78313292297","1315.85638333612","1325.7946306504","1409.69988051208","1458.83273523479","1487.94357208736","1503.06752052428","1518.80853804086","1501.83616353311","1504.28282488356","1537.91532789002","1579.6349861714","1605.69189336106","1584.57052269637","1687.11098500716","1713.40135253771","1683.47787967934","",
"IDA & IBRD total","IBT","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","937.601118507054","919.869305173149","889.753164385889","878.951157040843","856.86236173274","867.69980527963","869.958722131041","865.62157511244","852.795156741132","859.785276904877","860.178492978524","864.236329698762","881.998441809477","925.758718573336","975.442187416596","1013.10326446389","1053.61401325139","1088.14775234026","1108.77901886908","1112.90779756596","1178.14301151675","1215.89579731748","1232.51236815192","1243.28524178321","1254.14303640068","1238.0083348674","1239.31297263925","1262.8372748822","1291.55396374024","1308.92209195951","1290.45033313929","1366.44310804131","1381.90502735145","","",
"IDA total","IDA","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","391.472257294904","390.572778860235","383.591931348913","379.293478442662","374.305155522695","367.84699168144","371.879054287401","374.813107796878","372.587683480973","377.60330855672","371.079065033317","372.771124516269","373.891756671103","375.737046510282","378.449741677838","382.720119086187","385.24759238799","384.06079248358","384.018733433606","377.061383428","387.717191373581","396.483347152286","386.850656790106","391.001121059941","394.092760257051","388.504204628926","395.669294058351","397.173105732974","396.334271907079","399.149525110826","401.955373599221","413.000161884933","412.359659732814","","",
"IDA blend","IDB","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","508.644986507734","509.286340028576","503.32830261128","502.878014461837","485.850853206244","461.415118991821","469.213031244866","469.821651568647","466.984709394911","477.653998869583","468.45325312048","466.02549808834","465.607855032395","463.906783414546","470.274762608971","471.207945962889","468.488050692194","465.491704434561","458.416300757683","437.356301239342","462.968497338917","478.954775208078","459.58850814302","457.803767106823","457.60354924689","445.12992695976","454.763869354053","454.995493846581","448.786800047905","451.006772438044","459.361839196686","479.001163039242","477.044311254525","","",
"Indonesia","IDN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","461.47874965682","477.034665447769","489.759547327284","534.334769070592","524.021858215958","574.757187942779","587.218752078902","595.387791448216","567.577817932084","587.052743287001","585.786495774263","591.12494475388","606.322305750967","597.275615070065","634.752388297531","637.329758271386","643.624656628862","628.600516176574","632.507070175417","674.894542379565","669.112078931141","664.807893671477","680.546536439194","696.192807739943","704.653772045539","698.660737586188","718.57953489745","755.351304203294","826.038659966956","844.870039441295","848.436766186593","896.813534898965","953.65392850686","976.949985543796","",
"IDA only","IDX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","321.04183567986","318.499522547777","310.967169183537","304.209339550102","306.400568984941","311.761919784389","313.452484177958","317.678860848178","315.700222294313","317.183735756007","312.713225553453","316.696667772831","318.611841661969","322.466223143664","323.137860849663","329.258662600134","334.819048613401","334.55280165849","338.300959813927","339.829244972191","341.041882127327","345.159789648829","342.073887126951","349.796258447028","354.877842370449","353.476098137845","359.184109601756","361.542720646237","364.075011560232","367.339199462521","366.823453230079","372.68266295247","372.93417690592","","",
"Isle of Man","IMN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","323.595830731166","331.222087309417","336.206818642044","339.038033254784","347.806182247067","361.640673294246","367.704650910734","376.185592059812","378.300390670302","392.976731815711","394.916803104241","393.38088619861","397.344252941148","399.699897139001","415.47995649887","425.369642526643","441.785886693878","461.201738250187","481.553027437162","509.446000134302","531.86706609011","546.675890208969","572.133085479526","577.254621645988","610.165371779455","622.339883988149","627.273531026365","648.014718317903","668.303370218852","666.977347524506","632.239828540427","676.814293488143","727.902200094024","754.179577921116","",
"Not classified","INX","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2820.54349821097","2828.00013129952","2775.3720955257","2813.89487759353","2941.7994253214","2952.15018949796","3122.61177987901","3256.00582922267","3417.93754858216","3544.84050813586","3627.38542635217","3714.01794514649","3663.16912074715","3515.79431954715","3558.69801147061","3513.15701936975","3433.690849782","3407.88558886571","3311.73521178354","3173.7335600355","3149.89842034979","2875.40675480961","2858.91735604826","2802.60964399377","2726.60528005402","2825.9812059763","2932.30415263032","2854.85820468032","2820.44138030583","2747.90158131447","2633.97691248454","2689.36333693732","2600.15740643769","2467.73733963357","",
"Iran, Islamic Rep.","IRN","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1187.4644026572","1281.12002569564","1322.18270269137","1418.50250535957","1571.84307752547","1626.99051652141","1552.49661881616","1716.76606456985","1724.51408426565","1928.66261452523","1852.22331549631","1978.79412795832","2029.89444244191","2074.56132136016","2214.59322138687","2404.02751143882","2459.04565215879","2559.87450273493","2710.16359978519","2671.57890823769","2639.09104238657","2658.13529591614","2740.3010468402","2758.13748400425","2883.07105746991","2736.74412885975","2860.59701763688","3028.21640684666","2911.05556416118","3188.80398470773","3252.6054710927","3336.19069126419","3266.12248660454","","",
"Iraq","IRQ","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1140.06857395631","898.069023227648","1295.43119076746","1556.86859388652","1688.17518004057","1580.67937441499","1476.75565525716","1731.61875739311","1273.25897058407","959.367887006983","1090.52205809652","1183.92315753963","1092.98165469695","939.517629598492","980.249444124443","949.253481740859","916.179043545813","909.133658720632","962.301839872785","995.7798442565","1064.17152061051","1125.37331940921","1190.03229059907","1175.83271780348","1082.71904877674","998.349545341439","1076.62803028259","1185.88106304283","1287.12364484767","1319.43951211192","1143.12626352051","1275.01138784403","1411.58869867393","","",
"Iceland","ISL","Energy use (kg of oil equivalent per capita)","EG.USE.PCAP.KG.OE","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9058.44053572426","8191.26809568401","7916.88186146098","8380.54983199382","8446.30688308021","8405.2559633539","8991.3157466613","8777.09866357746","9291.86510968838","10353.9985939822","11404.9435876155","10925.4513900466","11168.371424924","11092.6178434139","10892.7840096937","10877.230192953","13184.4771597611","15188.3777309195","17341.072624835","17936.5957485126","17024.5130942471","18161.5241113303","17633.6482755645","18212.7336453087","17947.0382271585","16910.7212326475","15701.4730096728","16234.9829641811","17346.7502731224","16700.5920009676","16083.6099695089","15779.653070706","15806.7848368996","15685.697957602","",
