"Data Source","World Development Indicators",

"Last Updated Date","2026-01-28",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020","2021","2022","2023","2024",
"Ecuador","ECU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","2.00283002853394","1.87940001487732","","","","","","2.41883993148804","","","","","","","4.20342016220093","5.23334980010986","6.87237977981567","","","","","","","","","1.99764001369476","","","2.19536995887756","1.54734003543854","1.20265996456146","","","","","","","","","4.51763010025024","4.60028982162476","4.74424982070923","4.65310001373291","4.92997980117798","5.21020984649658","5.10570001602173","4.46397668804552","4.60667733499397","4.6250260585881","4.2457799911499","4.26103019714355","3.64776992797852","3.59897994995117","3.89365005493164","",
"Egypt, Arab Rep.","EGY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.52992010116577","4.5378999710083","","5.2266697883606","4.8924298286438","4.94342994689941","4.54958009719849","4.94112014770508","","4.2803201675415","","5.60830020904541","5.22148990631104","","","","","4.52521991729736","4.6000599861145","","","4.05067014694214","4.19770002365112","4.58375978469849","4.60400009155273","4.67156982421875","","","","","","","4.94563007354736","4.67072010040283","4.79442977905273","4.00178003311157","3.68460988998413","3.76082992553711","","","","","","","","","","","","","","","","",
"Euro area","EMU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","4.27874994277954","","4.38359999656677","","4.38827991485596","4.79649019241333","","","","","","","4.85229015350342","4.66263008117676","4.58149504661561","","4.5553297996521","4.42779493331909","4.89061999320984","4.89898490905762","4.69971990585327","4.67394495010376","4.78586506843567","","4.53430986404419","4.50165987014771","4.58325004577637","5.23217010498047","5.02388000488281","5.06332993507385","5.0411901473999","4.97546982765197","4.92628502845764","4.78697514533997","5.0658848285675","5.62079000473022","5.43066501617432","5.19892978668213","5.1546049118042","5.24853491783142","5.12006998062134","4.92477989196777","4.8338451385498","4.80105996131897","4.67940998077393","4.78116011619568","5.29139995574951","5.08243989944458","4.95753502845764","","",
"Eritrea","ERI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.63855004310608","","4.62058019638062","5.26281023025513","","4.0471601486206","3.52390003204346","","3.14896988868713","","2.12700009346008","","","","","","","","","","","","","","","","","","",
"Spain","ESP","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","1.83431994915009","1.89063000679016","2.0661199092865","","1.46060001850128","","1.900750041008","2.07864999771118","2.23232007026672","2.33973002433777","","","","","","","","3.13040995597839","3.33067989349365","3.5543200969696","3.63618993759155","3.74502992630005","3.83991003036499","4.24792003631592","4.48788022994995","4.43779993057251","4.45979976654053","","4.29121017456055","4.26387977600098","4.16786003112793","4.11147022247315","4.13351011276245","4.17126989364624","4.15485000610352","4.14090013504028","4.18001985549927","4.24615001678467","4.51629018783569","4.89520978927612","4.8360800743103","4.71897983551025","4.46011018753052","4.32851982116699","4.27524995803833","4.24902009963989","4.19328022003174","4.17845010757446","4.15046977996826","4.20255994796753","4.85116004943848","4.81315994262695","4.58553981781006","","",
"Estonia","EST","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.28141021728516","5.69822978973389","5.49428987503052","5.89866018295288","6.0549201965332","6.33788013458252","6.23536014556885","6.65249013900757","5.33945989608765","5.23217010498047","5.433030128479","5.27171993255615","4.87566995620728","4.80935001373291","","4.6196699142456","5.48375988006592","5.9597601890564","5.51753997802734","4.99514007568359","4.67340993881226","4.78006982803345","4.32586002349854","5.05127000808716","5.05511999130249","4.86288022994995","5.13962984085083","5.16415023803711","5.44180011749268","5.21514987945557","5.20733976364136","","",
"Ethiopia","ETH","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","1.19766998291016","1.31442999839783","","","","","2.15985989570618","1.9349399805069","2.00423002243042","1.81620001792908","1.85807001590729","2.06093001365662","2.24603009223938","2.06062006950378","2.28065991401672","2.08590006828308","","","","","","","2.29690003395081","","","2.70707988739014","2.69079995155335","","","3.88614988327026","3.7002899646759","3.63245010375977","","","","5.49096012115479","5.45112991333008","5.40819978713989","4.42207002639771","4.49659013748169","5.48576021194458","5.56678009033203","4.4985499382019","4.60201978683472","4.73791868878759","5.06151399998447","5.49905076025271","5.22011189522399","4.48086946127054","4.0905654220699","4.06524874309096","3.73649512188829","2.9272447768927","2.2978069565991",
"European Union","EUU","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","4.9272301197052","","","","","","","","","4.58149504661561","","4.57794499397278","4.8809700012207","5.0056300163269","4.95375490188598","4.69971990585327","4.67394495010376","4.75392007827759","","4.53430986404419","4.57036995887756","4.86840009689331","5.08158993721008","5.17923021316528","5.1067099571228","5.04378509521484","5.07394981384277","4.94490003585815","4.85854005813599","4.99737977981567","5.56628489494324","5.36880016326904","5.11688995361328","4.83311986923218","4.99780988693237","4.93859004974365","4.8942699432373","4.8338451385498","4.64757013320923","4.59164500236511","4.62736988067627","4.93079495429992","4.79329490661621","4.65508985519409","","",
"Fragile and conflict affected situations","FCS","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.09596002101898","3.26981496810913","3.1868200302124","3.57199490070343","3.6717050075531","3.2558000087738","2.95843005180359","3.05962991714477","2.77167010307312","3.14728181647774","3.37838750148121","3.14335470187693","","2.33451767489177","",
"Finland","FIN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","5.41300010681152","5.33090019226074","5.00775003433228","5.09291982650757","4.48191022872925","5.032790184021","5.22785997390747","","","4.79649019241333","4.82531976699829","4.83411979675293","4.78051996231079","4.8572301864624","4.70050001144409","5.0471601486206","5.10178995132446","5.20250988006592","5.06788015365601","5.07349014282227","5.33860015869141","6.33646011352539","6.52018976211548","7.49572992324829","6.86486005783081","6.81648015975952","6.86610984802246","","","5.87123012542725","5.71163988113403","5.84084987640381","6.01865005493164","6.168869972229","6.15823984146118","6.02582979202271","5.92960977554321","5.67164993286133","5.83046007156372","6.45998001098633","6.504310131073","6.45624017715454","7.1715497970581","7.15288019180298","7.13832998275757","7.07199001312256","6.90873003005981","6.40826988220215","6.31771993637085","6.45300006866455","6.6812801361084","6.58820009231567","6.37603998184204","","",
"Fiji","FJI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","5.19760990142822","","5.82120990753174","","6.48669004440308","","","","","","4.83109998703003","","","","","","","","","5.52470016479492","5.16864013671875","5.87773990631104","5.6431097984314","6.27586984634399","","6.20915985107422","5.16705989837646","5.6553201675415","5.89472007751465","4.25357007980347","4.49847984313965","","4.17305994033813","4.46150592221937","3.88288998603821","3.76960923580896","4.80931781024695","4.83590249175322","4.65119160575452","4.79706049383602","5.15273175975853","5.80519512902055","4.8526862712935","3.93839539074194","4.24679790890603","",
"France","FRA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.46544003486633","3.20760011672974","3.39037990570068","3.25571990013123","4.27874994277954","4.47882986068726","4.47070980072021","4.47384023666382","4.38827991485596","4.32152986526489","4.34960985183716","4.78016996383667","4.90848016738892","4.9094500541687","4.91992998123169","4.90402984619141","4.74809980392456","4.66263008117676","4.58078002929688","4.49351978302002","4.5553297996521","4.8809700012207","4.77560997009277","5.46441984176636","5.65956020355225","5.81204986572266","5.7811598777771","","5.71148014068604","","","","","","","","","","","","","","","","","","","5.46482992172241","5.42540979385376","5.36638021469116","5.65872001647949","5.41742992401123","5.32435989379883","","",
"Faroe Islands","FRO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","66.9003067016602","","","","","","","","","","","","","","","","","","","","","","","","","","","6.42491006851196","6.70687007904053","","","","","","","","","","","","11.7192291367391","12.3438831906748","12.2281680903257","12.407919883728","13.814728","12.6815821727019","9.94274464285714","10.6931682741117","11.5591397849462","","","","",
"Gabon","GAB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.80552005767822","","","","","","3.41966009140015","3.08122992515564","3.82709002494812","","","","","","","","","","3.07808995246887","2.987459897995","3.01340007781982","3.02971005439758","2.66667008399963","2.82435985823512","2.66773089670199","3.55570801059931","3.071542956299","2.87430983233369","3.39874087928788","2.7007928993976","2.20773650357931","2.31594287726056","",
"United Kingdom","GBR","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","5.03205013275146","5.15937995910645","5.44860982894897","5.39099979400635","6.26878023147583","6.42422008514404","6.06335020065308","","","5.07011985778809","5.2884202003479","5.1887001991272","5.06150007247925","4.89905977249146","4.5940899848938","4.38083982467651","4.37180995941162","4.26831007003784","4.12511014938354","4.05552005767822","4.1224799156189","4.3344898223877","","4.850830078125","4.83926010131836","4.37826013565063","","4.20707988739014","3.988450050354","4.01821994781494","4.10014009475708","4.61192989349365","4.8012900352478","4.73554992675781","4.92976999282837","4.97649002075195","4.9244499206543","4.90973997116089","5.06263017654419","5.69867992401123","5.57218980789185","","5.52530002593994","5.60134983062744","5.55452013015747","5.42795991897583","5.45256996154785","5.20437002182007","5.26115989685059","5.43935012817383","5.90682983398438","","","",
"Georgia","GEO","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.91565990447998","","","","2.10888004302979","2.15512990951538","2.18105006217956","2.13750004768372","2.23501992225647","2.06559991836548","2.91420006752014","2.48431992530823","3.00364995002747","2.69687008857727","2.9195499420166","3.22237992286682","2.76179333360622","2.5149199962616","1.86033999919891","2.8330966857175","2.94113947736272","3.10870368877345","3.52338004112244","3.52442002296448","3.46094989776611","3.82985997200012","3.80951130708125","3.59441995620727","3.75498008728027","3.70918011665344","3.98011682083814",
"Ghana","GHA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.22444009780884","4.62139987945557","","3.80271005630493","4.876540184021","5.82882976531982","6.09528017044067","","2.31135010719299","2.70777010917664","1.80812001228332","1.90453994274139","","","","3.35448002815247","3.3066999912262","3.18741989135742","","","","","","","","","","","4.11037015914917","","5.35444021224976","","","7.53558015823364","7.42208003997803","5.14794015884399","5.51986980438232","5.75795984268188","5.31744003295898","5.54059982299805","8.14097023010254","7.91913986206055","4.57646989822388","4.39978981018066","4.4340500831604","4.3945198059082","3.53362989425659","3.8861300945282","3.15307114842573","3.40915991351725","3.4005042684722","2.90963831638452","","",
"Gibraltar","GIB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","0.334939986467362","","","","","","","1.38291001319885","1.37600994110107","1.43233001232147","","","","","","1.61954998970032","1.7786500453949","1.42785000801086","1.77897000312805","1.62612998485565","1.5156899690628","1.26814997196198","","","1.58112001419067","2.20725011825561","2.55118989944458","2.28742003440857","1.83370995521545","2.63421010971069","2.42281007766724","2.51713991165161","2.54450011253357","2.3203399181366","2.38432002067566","1.85812997817993","2.44806003570557","2.04074820610586","2.00722302981184","1.72470879088585","",
"Gambia, The","GMB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","4.29514980316162","3.48473000526428","","","2.97409009933472","2.82583999633789","3.78061008453369","1.16983997821808","","","2.55356001853943","2.56627988815308","","","1.56512999534607","1.46587002277374","1.15810000896454","1.44291996955872","1.36337995529175","0.622470021247864","0.691879987716675","0.751630008220673","0.816860020160675","2.18129992485046","1.90813994407654","2.56322002410889","2.50116991996765","2.63756990432739","1.81839001178741","2.23094010353088","2.16002988815308","2.0244300365448","2.45919445096525","2.36543989181519","2.80809703332656","2.88734569797808","3.04477694635226","2.89168744551701","2.80838156544977","",
"Guinea-Bissau","GNB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.03237009048462","","","","","","","","","","","1.68220996856689","1.76593005657196","1.8863799571991","2.01027011871338","","","","","","","","","","","",
"Equatorial Guinea","GNQ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.18797993659973","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Greece","GRC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","1.56831002235413","1.32082998752594","","1.12830996513367","1.35493004322052","1.48145997524261","1.46867001056671","1.51479995250702","1.70948004722595","","","1.71667003631592","1.71063005924225","1.71249997615814","1.83555996417999","","1.85922002792358","1.8600800037384","1.89530003070831","2.04388999938965","2.07493996620178","1.96161997318268","","","","","","","2.9923300743103","3.14823007583618","3.35085010528564","3.47308993339539","3.52254009246826","3.52407002449036","3.76058006286621","4.05491018295288","","","","","","","","","","3.68239998817444","","3.46778011322021","3.57627010345459","3.55062007904053","","","3.37547993659973","","",
"Grenada","GRD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.92673993110657","","","","","","","5.07508233496978","5.48532342071091","5.07225880686028","","4.47756594772942","4.23861035989182","","3.17379999160767","3.55919341882594","","","4.09030334217367","4.03767284869161","5.12544845968893","",
"Greenland","GRL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","1.85871994495392","2.0255401134491","","","","","1.62729001045227","","","","","","","","","","","","","","","","","1.66575002670288","1.43998003005981","1.60479998588562","1.56369996070862","","","","","","","","","","3.03285002708435","3.08808994293213","3.23686003684998","","2.84864997863769","2.96865010261536","3.00524997711182","2.88808989524841","2.98562002182007","3.03032994270325","2.94474005699158","2.95009994506836","3.13193988800049","3.19297003746033","3.29485011100769","3.091059923172","3.20823001861572","3.10633993148804","",
"Guam","GUM","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","4.32897996902466","","","","","","","7.08872985839844","","9.37786960601807","","","","8.2534704208374","7.22747993469238","","","","","","","","","","3.72445011138916","3.60933995246887","","","","8.56105995178223","8.48414993286133","8.39729976654053","8.36553955078125","6.95590019226074","5.51293992996216","8.13973045349121","3.11891007423401","2.39117002487183","","2.15057992935181","2.40938997268677","2.50669002532959","2.24131989479065","","4.36033010482788","3.89569997787476","4.73775005340576","4.6647801399231","4.45058012008667","","","","","","",
"High income","HIC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","4.19645500183105","4.52431988716125","4.47215986251831","","4.46040487289429","4.40768003463745","4.58746480941772","4.8071448802948","4.90848016738892","5.00963997840882","","","4.75103998184204","","4.46161007881165","","","4.78473997116089","4.89061999320984","4.95375490188598","4.73129987716674","4.5927300453186","4.48169016838074","","4.44445991516113","4.6624150276184","4.65878009796143","4.75575995445251","4.7004849910736","4.66392493247985","4.87566995620728","4.80935001373291","4.83653020858765","4.67496013641357","4.796875","5.06263017654419","5.08126020431519","4.85663986206055","4.78232002258301","4.78006982803345","4.82582998275757","4.77452993392944","4.79984998703003","4.68990993499756","4.62343978881836","4.62793493270874","4.87601995468139","4.79329490661621","4.65508985519409","","",
"Hong Kong SAR, China","HKG","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","2.36814999580383","2.29560995101929","2.1833701133728","2.36029005050659","2.44919991493225","2.43336009979248","2.21923995018005","2.32255005836487","","2.19214010238648","2.27172994613648","1.66982996463776","2.57859992980957","2.58169007301331","2.55896997451782","","","","","2.46608996391296","","2.82820010185242","","","","2.72831010818481","","","","","3.90370011329651","4.01554012298584","4.28529977798462","4.5589599609375","4.13463020324707","3.84278988838196","3.45455002784729","3.26062989234924","4.39212989807129","3.51003003120422","3.41822004318237","3.50960993766785","3.76031994819641","3.57255005836487","3.26212000846863","3.29269003868103","3.30989003181458","3.32624006271362","3.81017994880676","4.40562009811401","4.00030994415283","3.72866010665894","3.80327010154724","3.80804991722107",
"Honduras","HND","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","2.01904988288879","2.01298999786377","1.93636000156403","","","","","","","","","","","","","","2.51263999938965","2.61744999885559","","","","","","","","","","","","","","","","","6.29972793577391","5.87492990493774","7.0901198387146","6.41297006607056","6.09509492079297","5.74434396129576","6.05646991729736","5.98198266311593","6.09801328648889","5.88160201792279","4.48280030802056","4.54962037172702","",
"Heavily indebted poor countries (HIPC)","HPC","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56853008270264","2.46335005760193","2.47150993347168","2.39617502689361","","2.68110001087189","2.65659999847412","2.69169998168945","","2.72311997413635","3.08927011489868","3.24651002883911","3.07750010490417","3.28166997432708","3.45445990562439","3.3552850484848","3.57062494754792","3.28257989883423","3.53558993339539","3.38626492023468","3.33011705158194","3.40915991351725","3.31281536274069","3.0972642678305","3.24413772101569","",
"Croatia","HRV","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.82305002212524","3.87019991874695","3.82386994361877","","","3.96898007392883","4.2783899307251","4.36217021942139","4.20651006698608","4.10584020614624","","4.50127983093262","","","","3.87207007408142","3.92432999610901","3.94555997848511","4.40854978561401","4.0916600227356","","","",
"Haiti","HTI","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","1.39374005794525","1.07954001426697","1.0222100019455","0.986190021038055","0.969290018081665","","","","","","1.07398998737335","","","","","","","","","","","","","","","","","","","","","","","1.75226998329163","1.85497999191284","1.38776004314423","1.49846994876862","1.63715994358063","1.08414978067408","1.11353641558643","1.24275181117048","1.02689812206798","0.964648012977964","",
"Hungary","HUN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","3.45141005516052","3.4363899230957","3.36103010177612","3.40099000930786","3.60735988616943","3.7323100566864","3.53689002990723","3.605299949646","3.72723007202148","3.70742988586426","4.30394983291626","4.43302011489868","4.43564987182617","5.20669984817505","4.77393007278442","4.54767990112305","4.75103998184204","4.64593982696533","4.49736022949219","5.06343984603882","5.43190002441406","5.87939977645874","6.07956981658935","5.91958999633789","5.83488988876343","4.84748983383179","4.33475017547607","","4.40864992141724","4.56704998016357","4.86840009689331","4.9310097694397","5.17923021316528","5.7923002243042","5.32762002944946","5.3200798034668","5.28974008560181","5.13495016098022","4.9676399230957","4.94636011123657","4.72375011444092","4.5631799697876","4.14249992370605","4.18921995162964","4.60187005996704","4.49539995193481","4.61547994613647","4.64757013320923","4.62343978881836","4.22488021850586","4.1535701751709","4.68406009674072","3.81258988380432","","",
"IBRD only","IBD","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.50608992576599","","","4.22040987014771","3.84054005146027","3.77112495899201","3.78671002388","3.87019991874695","3.86820995807648","3.86000990867615","3.91008996963501","3.96898007392883","4.10174989700317","4.58856511116027","4.06891113638351","4.0617299079895","4.23196166059346","4.29186511039734","3.96652864726105","4.21499490737915","4.25407981872559","3.96384087403915","3.99025737385251","3.94555997848511","4.30487012863159","4.04323350069167","3.59897994995117","3.64066817034714","",
"IDA & IBRD total","IBT","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.51713502407074","3.24232494831085","3.32526493072509","3.22557997703552","3.3827600479126","3.35254001617432","3.50039005279541","3.64839005470276","3.60649991035462","3.85946500301361","4.25475978851318","3.56941242924534","3.73342136248114","3.63716008451231","3.78372228032099","3.69599008560181","3.83402991294861","3.85049560792469","3.75090503692627","3.75143003463745","3.75902209369218","4.01641864383637","3.76686919289078","3.5056539313726","3.42617011070252","",
"IDA total","IDA","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.64153003692627","2.51418507099152","2.66297495365143","2.68510496616364","","2.79530000686646","3.11453998088837","","","3.09853005409241","3.08927011489868","3.10314500331878","2.86576008796692","3.1868200302124","3.3275101184845","3.38488006591797","3.49412989616394","3.35870993137359","3.53558993339539","3.32295989990234","3.24716413970868","3.37112868540092","3.15661438703005","3.06772823003204","3.22974322056608","",
"IDA blend","IDB","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","4.47633981704712","","","5.6061201095581","","","","","5.38787984848022","","","","","","","","","","","","6.07590007781982","","5.9240198135376","","","","","","2.40031003952026","","","2.86437010765076","2.85353004932404","2.78797996044159","2.8199999332428","","","","4.03099989891052","2.86576008796692","3.4344699382782","4.92554579365837","4.01573491096496","3.31647992134094","4.40353549122142","3.73654007911682","3.03096008300781","3.33011705158194","3.71980683449924","3.14335470187693","2.72738253259215","3.34005209256916","",
"Indonesia","IDN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","2.78820991516113","","","","","","","","","","","","","","","","","0.871410012245178","","","","","0.998549997806549","1.00434994697571","1.07854998111725","1.07208001613617","","","","2.46003007888794","2.64568996429443","3.21799993515015","2.7484700679779","2.87281990051269","","3.04425001144409","2.90190005302429","3.52513003349304","2.81227993965149","3.18944001197815","3.40748000144958","3.35904002189636","3.28800988197327","3.58360004425049","1.21023452496964","1.05324382490056","0.994436460846179","0.964399077622927","1.01593221347809","1.03221750658374","0.863943349575907","1.27517088245674","",
"IDA only","IDX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.56853008270264","2.5650200843811","2.66297495365143","2.43543004989624","","2.77203011512756","","","","3.09042000770569","2.957200050354","2.84086501598358","2.96548008918762","2.91219496726989","3.23380994796753","3.38488006591797","3.59894990921021","3.25593495368958","3.53460991382599","3.50387001037598","3.23821222605582","3.29376565416048","3.15661438703005","3.08249624893127","3.21562023947166","",
"Isle of Man","IMN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"India","IND","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.3613600730896","3.57256007194519","4.41539001464844","4.32479000091553","","","3.61340999603271","3.35254001617432","3.18875002861023","3.14284992218018","","","3.27824997901917","3.377690076828","3.79618000984192","3.8675000667572","3.84467005729675","3.89878023242693","4.11457014083862","4.25407981872559","4.30544996261597","4.36373996734619","3.89732003211975","4.29335021972656","4.62949991226196","4.09865814174589","","",
"Not classified","INX","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Ireland","IRL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","4.48641014099121","4.6168999671936","4.60856008529663","4.68602991104126","","4.29649019241333","5.08531999588013","5.0676097869873","5.28812980651855","5.32220983505249","5.73201990127563","5.38953018188477","5.44653987884521","5.28170013427734","5.24837017059326","5.30120992660522","5.5288200378418","5.0161600112915","4.71301984786987","4.60056018829346","4.78267002105713","5.0056300163269","5.11556005477905","5.18871021270752","4.87162017822266","4.75392007827759","","4.28753995895386","4.13379001617432","4.13225984573364","4.08749008178711","4.10487985610962","4.20493984222412","4.48296022415161","4.51898002624512","4.54742002487183","4.71541023254395","5.45828008651733","6.15610980987549","6.04836988449097","5.77199983596802","5.70777988433838","5.23177003860474","4.73554992675781","3.62438011169434","3.65882992744446","3.37737989425659","3.30347990989685","3.22984004020691","3.19163990020752","2.904629945755","","","",
"Iran, Islamic Rep.","IRN","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","2.77033996582031","2.76672005653381","2.87667989730835","2.69034004211426","2.96556997299194","","5.416259765625","","","","7.1314001083374","5.80205011367798","4.18053007125854","3.80160999298096","3.46019005775452","3.56991004943848","4.14092016220093","3.68129992485046","3.99721002578735","3.77391004562378","3.74353003501892","3.64046001434326","4.31462001800537","","4.08180999755859","3.53776001930237","","","4.22040987014771","4.03064012527466","4.07168006896973","4.48487997055054","4.36322021484375","4.29662990570068","4.05650997161865","4.28998994827271","4.59680986404419","3.91375994682312","3.84244990348816","3.70918011665344","3.48497009277344","2.93899989128113","2.85279011726379","2.61668992042542","2.62911009788513","3.17396998405456","3.45956993103027","3.61979007720947","3.24005007743835","3.20495009422302","","2.6699800491333","2.82443290958712","",
"Iraq","IRQ","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","3.8570499420166","","","2.42378997802734","","","","","","","","","3.55150008201599","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Iceland","ISL","Government expenditure on education, total (% of GDP)","SE.XPD.TOTL.GD.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.25862979888916","","","5.14158010482788","4.75557994842529","4.78062009811401","5.21834993362427","","6.78387022018433","6.43401002883911","6.4314398765564","6.70592021942139","7.29892015457153","7.24507999420166","7.16118001937866","7.33843994140625","7.19521999359131","6.9443302154541","7.03601980209351","7.18984985351562","6.9442400932312","6.78997993469238","7.58223009109497","7.44868993759155","7.6414098739624","7.4579701423645","7.43219995498657","7.58385992050171","7.56349992752075","7.60129976272583","8.58382987976074","8.20907974243164","7.28923988342285","","",
